Sonderfall)";Energieträger;"Spezifizierung ""Mehrere Energieträger"" und ""Sonstige Energieträger"" - Hauptbrennstoff";"Spezifizierung ""Mehrere Energieträger"" - Zusatz- / Ersatzbrennstoffe";"Auswertung
Energieträger (Zuordnung zu einem Hauptenergieträger bei Mehreren Energieträgern)";"Vergütungsfähig nach EEG
(ja/nein)";"Wärmeauskopplung (KWK)
(ja/nein)";Netto-Nennleistung (elektrische Wirkleistung) in MW;Bezeichnung Verknüpfungspunkt (Schaltanlage) mit dem Stromnetz der Allgemeinen Versorgung gemäß Netzbetreiber;Netz- oder Umspannebene des Anschlusses in kV;Name Stromnetzbetreiber
BNA1767;;Windpark Naundorf;04769;Casabra;Gemarkung Rochzahn, Flurstücknr. 123;Sachsen;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;14,3;;;
BNA1121;RÜTGERS InfraTec GmbH;Energiezentrale;44579;Castrop-Rauxel;Kekulestraße 30;Nordrhein-Westfalen;Energiecenter;2005;in Betrieb;Mehrere Energieträger;Erdgas;Heizöl EL;Erdgas;Nein;Ja;0,9;;;Westnetz GmbH
BNA1120;RÜTGERS InfraTec GmbH;Energiezentrale;44579;Castrop-Rauxel;Kekulestraße 30;Nordrhein-Westfalen;Gasturbine;1991;in Betrieb;Mehrere Energieträger;Erdgas;Heizöl EL;Erdgas;Nein;Ja;10,2;5725;10;Westnetz GmbH
BNA0177;eins - energie in sachsen GmbH & Co. KG;HKW Chemnitz  Nord II;9115;Chemnitz;;Sachsen;Block B;1988;in Betrieb;Mehrere Energieträger;Rohbraunkohle;Ersatzbrennstoff, Erdgas (Zünd- und Stützgas);Braunkohle;Nein;Ja;56,8;UW Chemnitz Glösa;110;inetz GmbH
BNA0179;eins - energie in sachsen GmbH & Co. KG;HKW Chemnitz  Nord II;9116;Chemnitz;;Sachsen;Block C;1990;in Betrieb;Mehrere Energieträger;Rohbraunkohle;Ersatzbrennstoff, Erdgas (beide Stütz-/Zusatzenergieträger);Braunkohle;Nein;Ja;90,8;UW Chemnitz Mitte;110;inetz GmbH
BNA0178;eins - energie in sachsen GmbH & Co. KG;HKW Chemnitz  Nord II;9114;Chemnitz;;Sachsen;Block A;1986;Vorläufig Stillgelegt (mit StA);Mehrere Energieträger;Erdgas, Heizöl EL;Heizöl EL;Erdgas;Nein;Ja;57,2;UW Chemnitz Mitte;110;inetz GmbH
BNA1662;PNE Wind AG;Chransdorf-West;03229;Chransdorf;;Brandenburg;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);ja;;57,6;;HS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1122;Breeze Four Energy GmbH & Co. KG;Christinendorf;15806;Christinendorf;;Brandenburg;Christinendorf;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;14,0;UW Christinendorf;110;E.DIS AG
BNA0180;Denker & Wulf AG ;;23743;Cismar;;Schleswig-Holstein;;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,5;;MS;Schleswig-Holstein Netz AG 
BNA0181;;;29459;Clenze;;Niedersachsen;;2010;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,0;;MS;Avacon AG
BNA0182;;;48653;Coesfeld;;Nordrhein-Westfalen;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,4;;MS;Stadtwerke Coesfeld GmbH
BNA1123;Windfarm Weimar GmbH & Co. KG;Weimar;07751;Coppanz;;Thüringen;Weimar;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12,0;UW;110;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1663;;Coppenbrügge Hohnsen;31863;Coppenbrügge;;Niedersachsen;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);ja;;21,4;;MS;Westfalen Weser Netz GmbH
BNA1694;;Windpark Coppenbrügge;31863;Coppenbrügge;Coppenbrügge, Flur 14, Flurstück 17;Niedersachsen;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;19,2;;;
BNA0183;HKW Heizkraftwerksgesellschaft Cottbus mbH;HKW Cottbus;03052;Cottbus;;Brandenburg;1;1999;in Betrieb;Mehrere Energieträger;Wirbelschichtbraunkohle;Erdgas, Heizöl;Braunkohle;Nein;Ja;74,0;SWC / NA 1 und NA 2;110;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1737;;Windpark Creglingen-Klosterwald;97993;Creglingen;Flurstück 152 (Freudenbach);Baden-Württemberg;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;22,8;;;
BNA0184;PNE WIND AG;Windpark Altenbruch II;27478;Cuxhaven-Altenbruch;;Niedersachsen;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;25,8;UW Altenbruch;110;Avacon AG
BNA1789;;Bürgerwindpark Dagebüll GmbH & Co. KG;25899;Dagebüll;Gemarkung Dagebüll, Flur 4, Flurstück 20,21;Schleswig-Holstein;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;17,0;;;
BNA0185;Windpark Dahlenburg GmbH & Co. KG;;21368;Dahlenburg;;Niedersachsen;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;35,3;UW Dahlenburg;MS;Avacon AG
BNA1124;saferay holding GmbH;PVA Dallgow-Döberitz;14624;Dallgow-Döberitz;Hamburger Chaussee;Brandenburg;;2011;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;Nein;21,0;UW Falkensee J08/J27;15;E.DIS AG
BNA1604;;Windpark Dammfleth-Hochfeld;25554;Dammfleth;Gemarkung Dammfleth, Flur 12, Flurstück 17/1;Schleswig-Holstein;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;11,5;;MS;Schleswig-Holstein Netz AG
BNA1487;Entega AG;GTKW Darmstadt;64293;Darmstadt;Frankfurter Str. 100;Hessen;;2013;Netzreserve;Erdgas;;;Erdgas;nein;Nein;94,6;UA Nord Darmstadt;110;e-netz Südhessen GmbH & Co. KG
BNA1125;Merck KGaA;Heizkraftwerk;64293;Darmstadt ;Frankfurter Str. 250;Hessen;GT;1999;in Betrieb;Mehrere Energieträger;Erdgas;leichtes Heizöl;Erdgas;Nein;Ja;10,0;UA Nord;20;e-netz Südhessen GmbH & Co. KG
BNA0190;ENERTRAG Aktiengesellschaft;;17292;Dauer;;Brandenburg;;;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;48,0;UW Dauer;110;E.DIS AG
BNA0191;Danpower Energie Service GmbH;;04509;Delitzsch;;Sachsen;;2004;in Betrieb;Biomasse;;;Biomasse;Ja;;20,0;;MS;TWD Netz GmbH
BNA0192;BKD Biokraftwerk Delitzsch GmbH;;04509;Delitzsch;;Sachsen;;2003;in Betrieb;Biomasse;;;Biomasse;Ja;;20,0;;HS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1376;;;04509;Delitzsch;Carl-Friedrich-Benz-Straße;Sachsen;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;17,6;;;Technische Werke Delitzsch GmbH
BNA1394;;;04509;Delitzsch;Carl-Friedrich-Benz-Str.;Sachsen;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;14,5;;;Delitzsch Netz GmbH
BNA0193;Zweite Volkswind GmbH & Co KG;;27755;Delmenhorst;;Niedersachsen;;2004;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,0;;HS/MS;EWE NETZ GmbH
BNA1338a;WEA Windpark Walchum Verwaltungsgesellschaft mbH;Windpark Walchum;26906;Dersum;Mittelweg 6 w;Niedersachsen;;2011;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;6,0;SA Dersum;20;EWE NETZ GmbH
BNA1703;;Windpark Neudersum;26906;Dersum;Gemarkung Neudersum, Flur 001, Flurstück 57;Niedersachsen;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,2;;;
BNA0194;Kraftwerk Dessau GmbH;Kraftwerk Dessau;06842;Dessau-Roßlau;;Sachsen-Anhalt;;1996;in Betrieb;Mehrere Energieträger;Braunkohle, Erdgas;HEL;Braunkohle;Nein;Ja;49,0;KWD;15;Dessauer Stromversorgung GmbH
BNA0195;Windpark Nienhagen GmbH & Co. KG;;32758;Detmold;;Nordrhein-Westfalen;;2008;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,0;;MS;Stadtwerke Detmold GmbH
BNA1126;Kernkraftwerk Obrigheim GmbH;Dettingen;88451;Dettingen;;Baden-Württemberg;Dettingen;1927;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;11,0;;20;Netze BW GmbH
BNA1527;"Windparkbetriebsgesellschaft Adorf/Diemelsee mbH
c/o LENPower GmbH";Windpark Adorf;34519;Diemelsee;;Hessen;;2012;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;23,0;DE0073303443100000000000000124642;110;Westnetz GmbH
BNA1115;Aktien-Gesellschaft der Dillinger Hüttenwerke, ROGESA Roheisengesellschaft Saar mbH und Zentralkokerei Saar GmbH, als Bruchteilsgemeinschaft;Gichtgaskraftwerk Dillingen;66763;Dillingen/Saar;Werkstraße 1;Saarland;;2010;in Betrieb;Sonstige Energieträger;Hochofengas;Koksgas/ Erdgas;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;ja;85,0;;35;Amprion GmbH
BNA1127;GHD Bayernwerk Natur GmbH & Co. KG;GHD;84130;Dingolfing;Landshuter Straße 56;Bayern;GT1;1998;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;6,7;-;20;Bayernwerk AG
BNA1128;GHD Bayernwerk Natur GmbH & Co. KG;GHD;84130;Dingolfing;Landshuter Straße 56;Bayern;GT2;1998;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;6,7;-;20;Bayernwerk AG
BNA1129;Uniper Kraftwerke GmbH ;Dingolfing;84130;Dingolfing;Bayernwerkstraße 55;Bayern;Dingolfing;1957;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;15,0;Schaltanlage vor Ort;20 und 110;Bayernwerk AG
BNA1724;;WP Dinkelsbühl-Wilburgstetten (ehemals WP Eichelberg);91550;Dinkelsbühl;Flurstück 205, Gemarkung Sinbronn;Bayern;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;13,2;;;
BNA0197;WP Höne Planungs- u. Betriebs GmbH & Co.KG;;49413;Dinklage;;Niedersachsen;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;16,2;;HS/MS;EWE NETZ GmbH
BNA1761;;Windpark Dittelsheim-Heßloch II;67596;Dittelsheim-Heßloch;Gemarkung Heßloch, Flur 10, Flurstück 53/1;Rheinland-Pfalz;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,1;;;
BNA0198;Windpark Littdorf GmbH & Co. KG;;04720;Döbeln;;Sachsen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,5;;MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1601;;Windpark Buchhainer Heide;03253;Doberlug-Kirchhain OT Buchhain;;Brandenburg;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;20,0;;HS/MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0010b;RWE Vertrieb AG;WKW;79804;Dogern;Zollstrasse;Baden-Württemberg;;2009;in Betrieb;Laufwasser;;;Laufwasser;Ja;Nein;24,0;Tiengen;110;Amprion GmbH
BNA0199;RWE Generation SE;Dormagen;41539;Dormagen;;Nordrhein-Westfalen;GuD;2000;in Betrieb;Erdgas;Erdgas;Öl;Erdgas;Nein;Ja;585,5;Bayerwerk / Dormagen;110;Westnetz GmbH
BNA1641;;WP Dornum;26553;Dornum;;Niedersachsen;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;30,1;;HS;Avacon AG
BNA0200;DIF Windpark Heede GmbH & Co.KG;;26892;Dörpen;;Niedersachsen;;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;16,5;;HS/MS;EWE NETZ GmbH
BNA0201a;UW Dörpum GmbH;"Windpark Dörpum GmbH & Co. KG, 
Infrastrukturgesellschaft Windpark Norstedt GmbH,
BL Wind GmbH & Co. KG,
Bürgerwindpark Bordelum III GmbH & Co. KG";25821;Dörpum;;Schleswig-Holstein;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;89,5;"DE00722525821HRA0000DOERPUME00001, 
DE00722525821HRA0000DOERPUME00003, 
DE00722525821HRA0000DOERPUME00005";110;Schleswig-Holstein Netz AG
BNA0202;RWE Generation SE;Dortmund;44143;Dortmund;;Nordrhein-Westfalen;KDO;2004;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;26,0;Dortmund;110;Westnetz GmbH
BNA1488;Deutsche Gasrußwerke GmbH & Co. KG;;44147;Dortmund;Weidenstr. 70-72;Nordrhein-Westfalen;;1984 / 1989;in Betrieb;Sonstige Energieträger;Restgas mit H2 und CO-Gehalt;;"Sonstige Energieträger
(nicht erneuerbar) ";nein;ja;16,0;Werksinternes Schalthaus 3;10;Dortmunder Netz GmbH
BNA0204;Windkraft Iserloy GmbH & Co KG;;27801;Dötlingen;;Niedersachsen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,0;;HS/MS;EWE NETZ GmbH
BNA0205;Windpark Greifenhain GmbH & Co. KG;;03116;Drebkau, OT Casel;;Brandenburg;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;20,0;DE0010810311600000000000000094454;HS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1707;;WP Barnstorf;49406;Drentwede;Flur 3 Stk. 52/2 Gem. Aldorf;Niedersachsen;;2016;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,7;;;
BNA0207;DREWAG Stadtwerke Dresden GmbH;HKW Dresden-Nossener Brücke;1169;Dresden ;Oederaner Str. 21 - 25;Sachsen;"HKW Dresden-Nossener Brücke 
(3 GT + 1 DT, Sammelschiene)";1995;in Betrieb;Mehrere Energieträger;Erdgas;HEL;Erdgas;Nein;Ja;260;110 kV Trafo 111 - 114;110;DREWAG NETZ GmbH 
BNA0208;Windfeld Drochtersen Netz- und Abrechnungs GbR;;21706;Drochtersen;;Niedersachsen;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;11,0;;HS/MS;EWE NETZ GmbH
BNA0209;"Umspannwerke Druxberge GmbH & Co. KG 
c/o Windstrom GmbH";Windpark Druxberge;39365;Druxberge;;Sachsen-Anhalt;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;116,7;UW Druxberge;HS;HSN Magdeburg GmbH
BNA1451;Huntsman P&A Germany GmbH;HKW Sachtleben;47198;Duisburg;Dr.-Rudolf-Sachtleben-Str. 4;Nordrhein-Westfalen;;1962;in Betrieb;Mehrere Energieträger;Braunkohle;Erdgas;Braunkohle;Nein;Ja;27,5;Homberg;10, 25;Netze Duisburg GmbH
BNA0213;Stadtwerke Duisburg AG;HKW III/A;47249;Duisburg;Wanheimer Straße 439-454;Nordrhein-Westfalen;HKW III/A;2002;in Betrieb;Mehrere Energieträger;Erdgas;Heizöl;Erdgas;Nein;Ja;40,0;UW HKW III;110;Netze Duisburg GmbH
BNA0214;Stadtwerke Duisburg AG;HKW III/B;47249;Duisburg;Wanheimer Straße 439-454;Nordrhein-Westfalen;HKW III/B;2005;in Betrieb;Mehrere Energieträger;Erdgas;Heizöl;Erdgas;Nein;Ja;234,0;UW HKW III;110;Netze Duisburg GmbH
BNA1409;DK Recycling und Roheisen GmbH;DK Kraftwerk;47053;Duisburg;Wörthstraße 175;Nordrhein-Westfalen;;2010;in Betrieb;Mehrere Energieträger;Hochofen-Gichtgas;Erdgas;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;21,0;374;25;Westnetz GmbH
BNA0211;Stadtwerke Duisburg AG;HKW I;47053;Duisburg;Zirkelstraße;Nordrhein-Westfalen;ZAWSF;1985;in Betrieb;Mehrere Energieträger;Steinkohle;Heizöl, Biomasse;Steinkohle;Nein;Ja;95,0;UW HKW I;110;Netze Duisburg GmbH
BNA0216a;Steag GmbH;KW Walsum;47180;Duisburg;Dr. Wilhelm-Roelen-Str.129;Nordrhein-Westfalen;Walsum 9;1988;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;370,0;220 kV Schaltanlage Walsum;220;Amprion GmbH
BNA0216b;STEAG-EVN Walsum 10 Kraftwerksgesellsellschaft mbH;KW Walsum;47180;Duisburg;Dr. Wilhelm-Roelen-Str.129;Nordrhein-Westfalen;Walsum 10;2013;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;725,0;SA-Walsum;380;Amprion GmbH
BNA0217;ThyssenKrupp Steel Europe AG;Duisburg Ruhrort 2;47166;Duisburg - Ruhrort;;Nordrhein-Westfalen;Block 2;1955;in Betrieb;Sonstige Energieträger; Kuppelprdukte der Stahl- und Kokserzeugung ;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;60,0;Anschluss im Werksnetz;110;tkSE AG
BNA0218;ThyssenKrupp Steel Europe AG;Duisburg Ruhrort 3;47166;Duisburg - Ruhrort;;Nordrhein-Westfalen;Block 3;1963;in Betrieb;Sonstige Energieträger;Kuppelprdukte der Stahl- und Kokserzeugung;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;95,0;Anschluss im Werksnetz;110;tkSE AG
BNA0219;ThyssenKrupp Steel Europe AG;Duisburg Ruhrort 4;47166;Duisburg - Ruhrort;;Nordrhein-Westfalen;Block 4;1968;in Betrieb;Sonstige Energieträger;Kuppelprdukte der Stahl- und Kokserzeugung;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;170,0;Anschluss im Werksnetz;110;tkSE AG
BNA0485;Hüttenwerke Krupp Mannesmann GmbH;Huckingen;47259;Duisburg-Huckingen;;Nordrhein-Westfalen;A;1975;in Betrieb;Mehrere Energieträger;Erd-/Gicht-/Hochofengas;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;303,0;Mündelheim;220;Amprion GmbH
BNA0486;Hüttenwerke Krupp Mannesmann GmbH;Huckingen;47259;Duisburg-Huckingen;;Nordrhein-Westfalen;B;1976;in Betrieb;Mehrere Energieträger;Erd-/Gicht-/Hochofengas;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Ja;303,0;Mündelheim;220;Amprion GmbH
BNA1815;STEAG Battery System GmbH;Großbatteriesystem (GBS)-Walsum;47179;Duisburg-Walsum;Dr.-Wilhelm-Roelen Str. 129;Nordrhein-Westfalen;GBS-WA;2016;in Betrieb;Sonstige Speichertechnologien;;;"Sonstige Energieträger
(nicht erneuerbar) ";Nein;Nein;15,0;SA Walsum;220;Amprion GmbH
BNA1511a;Papierfabrik Schoellershammer H. A. Schoeller Söhne GmbH & Co KG;Kessel 4;52355;Düren;Kreuzauer Str. 18;Nordrhein-Westfalen;;1983;in Betrieb;Braunkohle;Briketts;Kurzfaserreststoffe;Braunkohle;Nein;Ja;9,3;DE0001495235500000000000001001638;20;Leitungspartner GmbH 
BNA1131;Metsä Tissue GmbH (Werk Düren);MT, Düren;52349;Düren;Veldener Strasse 121 - 131;Nordrhein-Westfalen;;2011;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;14,0;Keine Ausspeisung;10;Leitungspartner GmbH 
BNA1511b;Papierfabrik Schoellershammer H. A. Schoeller Söhne GmbH & Co KG;Kessel 2;52355;Düren;Kreuzauer Str. 18;Nordrhein-Westfalen;;1967;in Betrieb;Erdgas;L-Gas;;Erdgas;Nein;Ja;2,9;DE0001495235500000000000001001639;20;Leitungspartner GmbH 
BNA0223a;Stadtwerke Düsseldorf AG;DT;40233;Düsseldorf;Behrenstraße 85;Nordrhein-Westfalen;Flingern T4;1955;Sonderfall;Abfall;;;Abfall;Nein;Nein;48,9;U50;25;Netzgesellschaft Düsseldorf mbH 
BNA0223b;Stadtwerke Düsseldorf AG;DT;40233;Düsseldorf;Behrenstraße 85;Nordrhein-Westfalen;Flingern T1;2000;in Betrieb;Abfall;;;Abfall;Nein;Ja;53,7;U50;25;Netzgesellschaft Düsseldorf mbH 
BNA0220;Stadtwerke Düsseldorf AG;GuD;40221;Düsseldorf;Auf der Lausward 75;Nordrhein-Westfalen;AGuD;2000;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;100,0;U71;110;Netzgesellschaft Düsseldorf mbH
BNA0221c;Stadtwerke Düsseldorf AG;Gasblock;40221;Düsseldorf;Auf der Lausward 75;Nordrhein-Westfalen;Block E;1976;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;293,0;U71;110;Netzgesellschaft Düsseldorf mbH 
BNA0221a;Stadtwerke Düsseldorf AG;GT;40221;Düsseldorf;Auf der Lausward 75;Nordrhein-Westfalen;Block E GTE2;1974;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;64,7;U71;110;Netzgesellschaft Düsseldorf mbH 
BNA0221b;Stadtwerke Düsseldorf AG;GT;40221;Düsseldorf;Auf der Lausward 75;Nordrhein-Westfalen;Block E GTE1;1974;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;66,7;U71;110;Netzgesellschaft Düsseldorf mbH 
BNA1336;Henkel AG & Co.KGaA;Holthausen;40589;Düsseldorf;Henkelstr. 67;Nordrhein-Westfalen;;1948;in Betrieb;Mehrere Energieträger;Erdgas;Flüssige Produktionsrückstände;Erdgas;Nein;Ja;84,0;SWD-Netz U47/U60;25;Netzgesellschaft Düsseldorf mbH
BNA1503;Daimler AG;BHKW H.120;40476;Düsseldorf;Rather Str. 51;Nordrhein-Westfalen;;2012;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;21,1;U14;10;Netzgesellschaft Düsseldorf mbH
BNA1817;Stadtwerke Düsseldorf AG;GuD;40221;Düsseldorf;Auf der Lausward 75;Nordrhein-Westfalen;GuD F;2016;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;595,0;DE00056266802AO6G56M11SN51G21M24S;110;Netzgesellschaft Düssseldorf mbH
BNA0222;Stadtwerke Düsseldorf AG;GT;40233;Düsseldorf;Behrenstraße 85;Nordrhein-Westfalen;GTKW;1977;in Betrieb;Mineralölprodukte;;;Mineralölprodukte;Nein;Nein;86,2;U50;110;Netzgesellschaft Düsseldorf mbH 
BNA1304;Enercon Windpark GmbH & Co. Scirocco I KG;Windpark Niederndodeleben;39179;Ebendorf;;Sachsen-Anhalt;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;nein;10,8;;20;Avacon AG
BNA0224;;;16225;Eberswalde;;Brandenburg;;2006;in Betrieb;Biomasse;;;Biomasse;Ja;;20,0;;HS;E.DIS AG
BNA0225;;;16227;Eberswalde;;Brandenburg;;2010;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;24,2;;HS;E.DIS AG
BNA0226;DK Bürgerwindpark Eckolstädt GmbH & Co. KG;;99510;Eckolstädt;;Thüringen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;14,3;;MS;TEN Thüringer Energienetze GmbH
BNA0227;Windpark Oelerse I-III GmbH & Co. Infrastruktur KG;;31234;Edemissen;;Niedersachsen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;15,6;;MS;Avacon AG
BNA1132;e.disnatur Erneuerbare Energien GmbH;WP Edersleben;06528;Edersleben;;Sachsen-Anhalt;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,0;;20;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0228;Uniper Kraftwerke GmbH ;Waldeck1/Bringhausen;34549;Edertal Hemfurth-Edersee;Kraftwerkstraße 10;Hessen;Waldeck1/Bringhausen;1931;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;145,0;Schaltanlage vor Ort;110;Avacon AG
BNA0229;Uniper Kraftwerke GmbH ;Waldeck 2;34549;Edertal Hemfurth-Edersee;Kraftwerkstraße 10;Hessen;Waldeck 2;1974;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;480,0;Schaltanlage vor Ort;380;TenneT TSO GmbH 
BNA0230;Uniper Kraftwerke GmbH ;Hemfurth;34549;Edertal Hemfurth-Edersee;Ederstraße;Hessen;Hemfurth;1915;in Betrieb;Speicherwasser (ohne Pumpspeicher);;;Speicherwasser (ohne Pumpspeicher);Nein;Nein;20,0;Schaltanlage vor Ort;110;Avacon AG
BNA1858;Mainova AG;Eggebek;24852;Eggebek;Bäckerweg (Nato Flugplatz);Schleswig-Holstein;;2011;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;Nein;83,9;UW Sieverstedt (Mast 41 110 kV-Freileitung Schuby-Weding);HS (110 kV);Schleswig-Holstein Netz AG
BNA1785;;Eggstedt/Süderhastedt III;25721;Eggstedt;Gem.3025 Fl.10- 8;Schleswig-Holstein;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;29,0;;;
BNA0232a;Sappi Ehingen GmbH;Werkskraftwerk Sappi Ehingen;89584;Ehingen;Kessel 5 - Turbine 5;Baden-Württemberg;;1990;in Betrieb;Mehrere Energieträger;Biomasse;Erdgas (Stützfeuerung);Biomasse;Ja;Ja;13,2;;20;Netze BW GmbH
BNA0232b;Sappi Ehingen GmbH;Werkskraftwerk Sappi Ehingen;89584;Ehingen;Kessel 4 - Turbine 3;Baden-Württemberg;;1961;in Betrieb;Mehrere Energieträger;Biomasse;Erdgas ;Biomasse;Nein;Ja;8,0;;6;Netze BW GmbH
BNA0232c;Sappi Ehingen GmbH;Werkskraftwerk Sappi Ehingen;89584;Ehingen;Kessel 6 - Turbine 4;Baden-Württemberg;;1976;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;4,0;;6;Netze BW GmbH
BNA0233;Stora Enso Sachsen GmbH;Kombikraftwerk;04838;Eilenburg;Am Schanzberg 1;Sachsen;;1993;in Betrieb;Mehrere Energieträger;Erdgas;Biogas, Papierfaserschlamm, EBS;Erdgas;Nein;Ja;46,6;UW Kospa;110;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1505;Opel Automobile GmbH;HKW Wiesengrund;99817;Eisenach;Adam-Opel-Str.;Thüringen;;1993;in Betrieb;Mehrere Energieträger;Erdgas;Heizöl EL;Erdgas;Nein;Ja;22,1;UW Eisenach West;10;TEN Thüringer Energienetze GmbH 
